Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Connection type (product.metafields.shopify.connection-type),Material (product.metafields.shopify.material),Mouse technology (product.metafields.shopify.mouse-technology),Mouse/Trackball features (product.metafields.shopify.mouse-trackball-features),Power source (product.metafields.shopify.power-source),Treatment objective (product.metafields.shopify.treatment-objective),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
wild-artificial-flower-plants-with-cute-pot-flower-plant-for-home-office-decor-tabletop-and-desk-decoration-artificial-flower-for-balcony-indoor-decor-plants-for-living-room-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/dLpBFYsAXIoupVvlliQ79PiN2WvwfVZtZEdcDadL.jpg?v=1742816193,3,Wild Artificial Flower Plants With Cute Pot  Flower Plant For Home Office Decor  Tabletop And Desk Decoration  Artificial Flower For Balcony Indoor Decor Plants For Living Room (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-artificial-flower-plants-with-cute-pot-flower-plant-for-home-office-decor-tabletop-and-desk-decoration-artificial-flower-for-balcony-indoor-decor-plants-for-living-room-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/XNeQtda00FALDVUQf3o73g1OpFY9MFpmuZMtYL54.jpg?v=1742816193,4,Wild Artificial Flower Plants With Cute Pot  Flower Plant For Home Office Decor  Tabletop And Desk Decoration  Artificial Flower For Balcony Indoor Decor Plants For Living Room (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-artificial-flower-plants-with-cute-pot-flower-plant-for-home-office-decor-tabletop-and-desk-decoration-artificial-flower-for-balcony-indoor-decor-plants-for-living-room-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/E9mCini0y5vkmhCtnqeyQixV4Xu7bt01Brksfntw.jpg?v=1742816193,5,Wild Artificial Flower Plants With Cute Pot  Flower Plant For Home Office Decor  Tabletop And Desk Decoration  Artificial Flower For Balcony Indoor Decor Plants For Living Room (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-artificial-flower-plants-with-cute-pot-flower-plant-for-home-office-decor-tabletop-and-desk-decoration-artificial-flower-for-balcony-indoor-decor-plants-for-living-room-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/tnYtxnQoGLVBQDVdkVTfz2lph4Vf6GEmspBTtb9P_thumb_d8e869b9-d6dd-4073-b022-37e990c5eac6.jpg?v=1742816193,6,Wild Artificial Flower Plants With Cute Pot  Flower Plant For Home Office Decor  Tabletop And Desk Decoration  Artificial Flower For Balcony Indoor Decor Plants For Living Room (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459-pencil-style-glass-cutter,Pencil Style Glass Cutter,"<ul class=""a-unordered-list a-vertical a-spacing-none""> <li><span class=""a-list-item"">Glass cutter which can cut thick glass (up to 12mm thickness). tungsten carbide tool tip facilitates clean accurate cut. Spring action and head rotation for cutting even intricate patterns with ease. After scoring the glass with glass cutter snap the glass or break it along the score with a breaker or plier for clean cut</span></li> <li><span class=""a-list-item"">Carbide alloy cutting wheel, high hardness and sharp cutting,more smooth cutting, can cut 5mm-15mm thickness glass, an ideal tool for stained glass, diamond and minerals cutting</span></li> <li><span class=""a-list-item"">Anti-skid durable metal handle, ergonomics handle design, holding feel comfy, long time use saving labor</span></li> <li><span class=""a-list-item"">Glass cutting head is replaceable and can 360-degree rotate, use oil dropper add some kerosene into the glass cutting tool, make the cutting head is more fluent and sharp</span></li> <li><span class=""a-list-item"">Round metal knocking head, used for knocking glass after cutting or put it under the scratches of glass and split the glass</span></li> </ul>",Wukusy,,Hardware,"Crimping Tool, Cutters, Cutting Tools, Hand Tools, Plier",true,Title,Default Title,,,,,,,,0459_d_pencil_glass_cutter,100.0,wukusy,deny,wukusy,144.00,,true,true,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/459_D_20Pencil_20Glass_20cutter_1_thumb_9ef84ec7-a4e3-42b3-b6d3-e86b0cfdc158.jpg?v=1742816758,1,Pencil Style Glass Cutter - LootFaat,false,,,,,,,,,,,,,,,,,,,,,,,g,,33.79,true,,,true,,,active
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc),"<p><strong><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8556_9led_pocket_flashlight_1pc""}' data-sheets-root=""1""><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8554_9led_mini_torch_light""}' data-sheets-root=""1""><span data-sheets-root=""1"" data-sheets-value='{""1"":2,""2"":""9530_portable_torch_light_1pc""}' data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}'>Portable </span><span id=""productTitle"" class=""a-size-large product-title-word-break"">Mini Torch / Flashlight 9 LED Powerful High Lumens Pen Light, Easy To Carry, Portable Pocket Compact Torch for Emergency 3 Battery operated (Battery not included / 1 pc)</span></span></span></strong><br></p>
<p><strong><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8556_9led_pocket_flashlight_1pc""}' data-sheets-root=""1"">Description :-</span></strong></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini"">
<span class=""a-list-item"">Fully press the switch button to turn on and off.<br><br></span><span class=""a-list-item""></span>
</li>
<li class=""a-spacing-mini"">
<span class=""a-list-item"">switch is more convenient to operate with one hand. It is very suitable for reading, illuminating narrow space, climbing or exploring.<br></span><span class=""a-list-item""><br></span>
</li>
<li class=""a-spacing-mini""><span>The light is powerful and multifunctional. <br><br></span></li>
<li class=""a-spacing-mini""><span>Portable and Battery operated: Compact and portable, this torchlight is Battery operated for added convenience, ensuring you always have reliable lighting on hand wherever you go. (Battery Not Included)</span></li>
</ul>
<p> </p>
<p><strong><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8556_9led_pocket_flashlight_1pc""}' data-sheets-root=""1"">Dimension :-</span></strong></p>
<p><strong><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8556_9led_pocket_flashlight_1pc""}' data-sheets-root=""1"">SKU :- 8554</span></strong></p>
<p><span data-sheets-userformat='{""2"":1023,""3"":{""1"":1},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":1,""11"":4,""12"":0}' data-sheets-value='{""1"":2,""2"":""8556_9led_pocket_flashlight_1pc""}' data-sheets-root=""1"">Volu. Weight (Gm) :- 21<br> <br>Product Weight (Gm) :- 40<br> <br>Ship Weight (Gm) :- 40<br> <br>Length (Cm) :- 9<br> <br>Breadth (Cm) :- 2<br> <br>Height (Cm) :- 3</span></p>
<!----><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>",Wukusy,,Home Improvement,Home Improvement,true,Title,Default Title,,,,,,,,8554_9led_mini_torch_light,40.0,wukusy,deny,wukusy,299.00,,true,true,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/5HrrTuRMTRNFWMYGzNGX4Lh0OioKKVHQ2h2OzCOZ.jpg?v=1742820979,1,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,false,,,,,,,,,,,,,,,,,,,,,,,g,,49.05,true,,,true,,,active
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/RCNDWpL4GHgF4vg3mRkbg4mFFvM9T7usIhjQxEeH.jpg?v=1742820979,2,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/0R6R8s5EJ4bNyzZM3iFgvofqJ2rPy9yX31HWNHqc.jpg?v=1742820979,3,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/Jn0aaNW5QL2oQp2eDwbXBpPG6NtTF0emCC4DCwH1.jpg?v=1742820979,4,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/90WENNC0VuAh1eLfGwFcbswmcVqVpuDrX1RQ6X7k.jpg?v=1742820980,5,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/BPF7OaCXzOw4NZmcbS2E1xMcBBTe5tkjPs78MyBt.jpg?v=1742820980,6,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-torch-flashlight-9-led-powerful-high-lumens-pen-light-easy-to-carry-portable-pocket-compact-torch-for-emergency-3-battery-operated-battery-not-included-1-pc-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/k366KHgyC4I4jFVf4sjHeBNgS4IKnfqXNvMCDza0_thumb_130e8431-36b0-41f8-8b22-0bf553dce594.jpg?v=1742820980,7,Portable Mini Torch  Flashlight 9 Led Powerful High Lumens Pen Light Easy To Carry Portable Pocket Compact Torch For Emergency 3 Battery Operated (Battery Not Included  1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,Multipurpose Transparent Round Clear Plastic Container (1 Pc),"<h4 class=""a-size-large a-spacing-none"">Transparent Round Clear Plastic Container, Candy Jar with Screw Cap, Empty Multipurpose Fillable Bottle, Round Plastic Storage Jar (1 Pc)</h4><p><strong>Description:-</strong></p><ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">It is made of high-quality plastic materials and can be used for a long time.<br><br></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">You can put sand, candy, or coloured liquid in these transparent plastic bottles for decoration.<br><br></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">You can use them as place setting decorations at your table, or wrap them up and put them under the tree as gifts.<br><br></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">You will receive 1 plastic bottles, which you can use by yourself.<br><br></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Clear material for seeing the items in it, great for DIY and art decoration.</span></li>
</ul><p><strong><span class=""a-list-item"">Dimension:-</span></strong></p><p><!-- x-tinymce/html -->



</p><p>Volu. Weight (Gm) :- 106<br> <br>Product Weight (Gm) :- 31<br> <br>Ship Weight (Gm) :- 106<br> <br>Length (Cm) :- 12<br> <br>Breadth (Cm) :- 10<br> <br>Height (Cm) :- 4</p>",Wukusy,,Home & Kitchen,Home & Kitchen,true,Title,Default Title,,,,,,,,12141_multi_tran_plastic_container_1pc,106.0,wukusy,deny,wukusy,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/aPUUFhkwoSfoSw5X0krmhsSdl9YZP67RGgJLfnf3.jpg?v=1742822505,1,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,false,,,,,,,,,,,,,,,,,,,,,,,g,,15.26,true,,,true,,,active
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/ipWDAocfrj4ZitruiEwtRH7KhBm9MjPKekxWQ0y0.jpg?v=1742822505,2,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/eMA3DGh4pGcws5Wv0VTZJKhwhxxQ4yO14rHqKr6s.jpg?v=1742822505,3,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/AZZt3l0itCjdKjx5sq1C5r7K10B8ZAWtPoz74K3s.jpg?v=1742822505,4,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/iy7yiL2CHpiKBUVSldZWW96DyYKC07Hb48UesmKK.jpg?v=1742822505,5,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/Df1t1cXGxMaittbzcQhXE12aqHoRpuwLpNwg2Spl.jpg?v=1742822505,6,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-transparent-round-clear-plastic-container-1-pc,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/wFBSCF6QZDdv6GcM7D5aw5vki5BnpxXlnIrd6rd3_thumb_5462e8d5-e1af-413b-8ac1-80d979f6353e.jpg?v=1742822505,7,Multipurpose Transparent Round Clear Plastic Container (1 Pc) - LootFaat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-stainless-steel-lpg-stove-legs-4pcs,Stainless Steel Lpg Stove Legs 4pcs,"<p><strong> Stainless Steel LPG Stove Legs 4pcs</strong></p>
<p>Compared with the cylindrical convert, the overall focus of the stove is declined, increases the safety factor. Small size and light weight, easy to carry.</p>
<p><strong>Features:</strong></p>
<p>LPG stove leg anti slip</p>
<p>100%  virgin plastic material </p>
<p>multipurpose use</p>
<p>easy cleaning under LPG stove</p>",Wukusy,,Kitchen Tool,"",true,Title,Default Title,,,,,,,,2021_stove_leg_4pc_set,209.0,wukusy,deny,wukusy,195.00,,true,true,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/2021_stove_leg_1_thumb_523d940c-36bd-4002-8793-4e0d8a809dda.jpg?v=1742823402,1,Stainless Steel Lpg Stove Legs 4pcs - LootFaat,false,,,,,,,,,,,,,,,,,,,,,,,g,,14.17,true,,,true,,,active
0842-home-cleaning-stainless-steel-360-degree-rotating-pole-microfiber-mop-rod-stick,Home Cleaning - Stainless Steel 360 Degree Rotating Pole Microfiber Mop Rod Stick,"<p><br></p>""<p><strong>Home Cleaning - Stainless Steel 360 Degree Rotating Pole Microfiber Mop Rod Stick </strong></p>
<p>Stainless Steel Mop Rod Stick Handle Set We presents a vast range of innovative mops suited for all types of cleaning and Mop Rod Stick Handle Set. Compact Mop Rod Stick Handle Set Mop designed with a sleek look and twist handle ratchet for easy wringing. It is made with a high absorbency Mop Rod Stick Handle Set material that can be used to clean any wet or dry situations that you may find yourself in with ease. Along with its adjustable height, it is very easy to replace the refill. Mop Rod Stick Handle Set Light weight and easy to store. The Mop Rod Stick Handle Set has a loop for hanging your product. This product is made from high grade material which ensures long lasting life. Used for wet floor cleaning or moping, Rod made with special bleached Mop Rod Stick Handle Set which has super water absorbency capacity and long life.</p>
<p><strong>Easy to use</strong>: With a handle-twist and release locking system, this replacement pole handle is perfect for your new or used spin mop - Comes in three easy to assemble parts!</p>
<p><strong>Push &amp; Pull</strong>: Uses a built in hand-press/pump-action spring mechanism for press-type/non-pedal buckets - Loosen the handle to spin the mop and then tighten the handle to start wiping your floors!</p>
<p>Useful for cleaning all types of floor's like tiles, wooden flooring, slate, linoleum</p>
<p>360 Degree Rotating Mop For Easy And Better Cleaning with Micro Fibre Refill With Super Absorbent Capacity.</p>
<p>No spills, no shock, no scratches and no damage to floors with effortless cleaning. Its reusable, machine washable &amp; eco-friendly</p>
<p>Great for any surface like hardwood, laminate, marble, travertine, ceramic tile, stone and many more</p>
<p>Reaches under furniture and hard to reach areas with no bending, no wet hands &amp; no strain on back/arms</p>""",Wukusy,,Home Improvement,"Cleaner, Cleaning Mop, Cleaning Supplies, Cleaning tools",true,Title,Default Title,,,,,,,,0842_adj_mop_rod_set,400.0,wukusy,deny,wukusy,444.00,,true,true,,https://cdn.shopify.com/s/files/1/0639/6388/9779/files/gXUOFCnMMU6dhJ3wChj9sRX4pf0CPYC2nrNOuwvT.jpg?v=1742824979,1,Home Cleaning - Stainless Steel 360 Degree Rotating Pole Microfiber Mop Rod Stick - LootFaat,false,,,,,,,,,,,,,,,,,,,,,,,g,,99.74,true,,,true,,,active
